71,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Job.Owner,sa,,
72,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Job.Category,[Uncategorized (Local)],,
73,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Job.Description,No description available.,,
74,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Step1.StepName,(DBA) - Indexes,,
75,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Step1.SubSystem,TSQL,,
76,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Step1.DatabaseName,DBA,,
77,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Step1.OutputFile,C:\SQLReports\(DBA) - Optimisation - Indexes ($(ESCAPE_SQUOTE(STRTDT))).txt,,
78,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Step1.OnSuccessAction,3,,
79,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Step1.OnSuccessStepId,0,,
80,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Step1.OnFailAction,3,,
81,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Step1.OnFailStepId,0,,
82,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Step1.RetryAttempts,0,,
83,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Step1.RetryInterval,0,,
84,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Step1.Flags,0,,
85,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Step1.Command,<see Notes>,,"SET NOCOUNT ON;

DECLARE @Counter TINYINT,
		@DBName SYSNAME

DECLARE @Databases TABLE
(
ID TINYINT IDENTITY(1,1),
Name SYSNAME
)

INSERT INTO @Databases
SELECT name
FROM sys.databases
ORDER BY Name;

SET @Counter = 1

WHILE EXISTS (SELECT 1 FROM @Databases WHERE ID = @Counter)
	BEGIN
		SELECT @DBName = Name FROM @Databases WHERE ID = @Counter

		EXEC [dbo].[UspDatabaseOptimise] @DBName = @DBName, @RetentionWeeks = -5, @ReassessDay = 0, @LimitProcessing = NULL, @BulkRecovery = 0, @SortOrder = 'DESC', @RebuildHeap = 0, @Debug = 0

		SET @Counter = @Counter + 1
	END
GO"
86,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Step2.StepName,(DBA) - Statistics,,
87,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Step2.SubSystem,TSQL,,
88,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Step2.DatabaseName,DBA,,
89,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Step2.OutputFile,C:\SQLReports\(DBA) - Optimisation - Statistics ($(ESCAPE_SQUOTE(STRTDT))).txt,,
90,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Step2.OnSuccessAction,1,,
91,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Step2.OnSuccessStepId,0,,
92,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Step2.OnFailAction,2,,
93,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Step2.OnFailStepId,0,,
94,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Step2.RetryAttempts,0,,
95,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Step2.RetryInterval,0,,
96,DEDCC31D-5F22-4A78-827F-ACBD238A1EA5,2026-04-21 11:15:53.0000000,Discover,ADEVWEATSQL1,Legacy.Step2.Flags,0,,
